substrate,enzyme,temperature,time,ph,conversion
Polyurethane,PUase (PsEstA),36.49910251800851,27.715120641715814,6.219808443143395,0.15096374778283816
Glucose,Glucose Oxidase,36.386864142125894,46.226046017592616,6.158731685574094,1.0
Glucose,Glucose Oxidase,41.50285039442418,29.253576699734204,5.745806287124215,1.0
Xylan,Xylanase (TlXyn10A),30.555820561516178,33.3365476768418,5.924503691627896,1.0
Glucose,Glucose Oxidase,36.5843028881744,16.05129047911706,6.14308573352561,1.0
PET,PETase (FAST-PETase),28.996915703056672,47.400374645508755,6.402557890136522,0.048393693314424044
Lactose,β-Galactosidase,31.413029008190083,2.2438575705994306,5.725082053402089,1.0
Starch,α-Amylase (Bacillus),33.1930435688245,28.704440873093482,6.233506108706969,1.0
Casein,Protease (Subtilisin),34.34897938001921,14.283059474946926,5.6327045140943905,1.0
Casein,Protease (Subtilisin),35.12702390311149,36.30002189113246,6.223324507240008,1.0
Xylan,Xylanase (TlXyn10A),35.81941872257641,48.39254262125475,6.430932103991392,1.0
Xylan,Xylanase (TlXyn10A),36.572632304286884,57.1392375299376,5.333830290333961,1.0
Avicel,Cellulase (CtCel5A),37.84599226922445,58.84222894834433,4.317523917695147,1.0
Starch,α-Amylase (Bacillus),38.20678403401902,16.074352441612277,5.669646119522902,1.0
PET,PETase (FAST-PETase),34.760200450111604,37.481698671045066,6.333400986446083,0.16103653255625197
Glucose,Glucose Oxidase,33.79425659320968,7.309964622676052,5.765795942268502,1.0
Starch,α-Amylase (Bacillus),37.78262100416967,3.501735462010021,6.7190355024608595,1.0
PET,PETase (FAST-PETase),34.58297183919902,38.95590437115369,5.161883015713952,0.17872135660858993
Lactose,β-Galactosidase,36.95258769095674,28.311899737544618,5.876357902537133,1.0
Glucose,Glucose Oxidase,25.17500355632531,11.972377067856122,6.149316468755991,1.0
Casein,Protease (Subtilisin),37.84741930933692,19.171584282523604,6.157192098107465,1.0
PET,PETase (FAST-PETase),39.844357793050875,45.91503948351225,6.833718076107966,0.3098438679014767
PET,PETase (FAST-PETase),41.597715598866415,27.088784911136464,6.20933919244548,0.19336896501006243
Avicel,Cellulase (CtCel5A),35.372292146432024,30.296474995927106,6.5721206745276035,1.0
Lignin,Laccase (TrLcc1),33.22826374499284,31.702324618583322,6.35909904406747,1.0
Lignin,Laccase (TrLcc1),40.040290978261666,8.613107884734312,6.3534616147122005,1.0
Casein,Protease (Subtilisin),42.95764838451603,57.83543156134703,6.558536763955539,1.0
Xylan,Xylanase (TlXyn10A),35.57366573243771,53.723301566480174,5.652263410446489,1.0
Cellulose,Cellulase (TrCel7A),33.80486136085486,11.313085215676344,6.496616437929514,0.46366264637968024
Casein,Protease (Subtilisin),36.78957287687785,52.98693423873158,5.330985219313426,1.0
Glucose,Glucose Oxidase,27.20226152582702,58.10261727844232,6.1036450881815565,1.0
PET,PETase (FAST-PETase),32.82895687647316,17.467347558461324,6.0905430003629375,0.18006102260150664
Glucose,Glucose Oxidase,30.491482084919923,60.95718368770144,5.887726451405027,1.0
Maltotriose,α-Amylase,33.56706526842688,50.467112501823685,6.332192883049244,1.0
PET,PETase (FAST-PETase),38.347226014405486,18.29953931609789,5.338168847835448,0.22237063179402455
Starch,α-Amylase (Bacillus),25.100885062035086,18.577035927014045,5.42301965668468,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,26.91907186124822,33.891363443378346,5.605946592976969,1.0
Avicel,Cellulase (CtCel5A),28.728532023541234,48.21206903244445,5.393578847294574,0.9277381468742929
Casein,Protease (Subtilisin),46.894696249482806,50.30362759291768,5.581000547931659,1.0
Xylan,Xylanase (TlXyn10A),39.34140164104778,35.947100919742944,6.826704529857087,1.0
Lactose,β-Galactosidase,41.563074437699065,38.032100663461755,6.397860601722898,1.0
Maltotriose,α-Amylase,29.99877075402516,25.227247042539553,6.579386968254213,1.0
PET,PETase (FAST-PETase),39.86554085467011,22.162724496371894,4.661316023787689,0.11993465039039522
Glucose,Glucose Oxidase,27.15869956296938,41.109610908668536,6.112450356863919,1.0
Lignin,Laccase (TrLcc1),37.09291411679326,70.46174830505842,5.799250709505903,1.0
Glucose,Glucose Oxidase,35.27667916182969,33.29175104163916,6.3084256714800215,1.0
Starch,α-Amylase (Bacillus),26.084343904225058,55.84133937588059,6.831245362302926,1.0
Cellulose,Cellulase (TrCel7A),32.07356381196104,54.23802431647631,5.6969885939965,0.6877122273506016
Xylan,Xylanase (TlXyn10A),26.364529909799355,17.254679043932338,5.968057724622566,1.0
Glucose,Glucose Oxidase,27.271305992377695,16.783132166144913,5.044103154765525,1.0
Lignin,Laccase (TrLcc1),43.56942147409362,59.146458901432396,6.067537239902673,1.0
Polyurethane,PUase (PsEstA),38.74105811714072,5.871758596554538,6.405551855573486,0.08632369797320073
Polyurethane,PUase (PsEstA),30.685228124469905,56.23343812562689,5.603533148115394,0.11751196968898583
Starch,α-Amylase (Bacillus),46.25526277826752,29.198726770486395,6.051079677186482,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,45.91273406825285,71.57101822599736,6.304620710135965,1.0
Cellulose,Cellulase (TrCel7A),35.71835844145749,19.831909544976313,6.484179721812027,0.7126038245849471
Glucose,Glucose Oxidase,33.705599088578616,16.38103835258178,6.292433834601752,1.0
Lactose,β-Galactosidase,33.3031150508052,43.9869032842836,5.562243561527205,1.0
Glucose,Glucose Oxidase,34.72522507189387,67.38357840735083,6.177677317222654,1.0
Lignin,Laccase (TrLcc1),31.05469185195921,26.715739224786994,6.452637559852995,1.0
Casein,Protease (Subtilisin),42.18988631794157,15.685056519488015,5.633935200539836,1.0
Polyurethane,PUase (PsEstA),41.54017579886852,9.888270485292905,5.422716782849556,0.060955866316421844
Xylan,Xylanase (TlXyn10A),38.39447462866667,43.432030301895516,5.241682829685755,1.0
Maltotriose,α-Amylase,32.45040974409024,71.21732318211176,5.292329453100586,1.0
Casein,Protease (Subtilisin),33.811431534053604,3.6181327912840895,6.340146339297082,1.0
Starch,α-Amylase (Bacillus),35.930483995001964,28.392469631294297,6.463246179332326,1.0
Starch,α-Amylase (Bacillus),30.430378690101573,17.168102240008793,5.751154479302149,1.0
Avicel,Cellulase (CtCel5A),27.63217031486387,14.121670228882271,5.998683081778002,0.7385609980622747
Glucose,Glucose Oxidase,28.63109761594614,49.345123154846455,6.20437091058591,1.0
Lactose,β-Galactosidase,23.417907704410553,47.50017849203255,6.059160422300638,1.0
Casein,Protease (Subtilisin),35.96024731145409,68.46125001172965,7.005956295556981,1.0
Cellulose,Cellulase (TrCel7A),27.11540563276623,65.10905103465568,6.297194494663218,0.44827638233194306
PET,PETase (FAST-PETase),37.881964512557595,45.07978850560967,6.037936846515155,0.15299884993590512
Lignin,Laccase (TrLcc1),30.394638266162826,54.13142157542252,7.2358212803491195,1.0
Lactose,β-Galactosidase,34.62991278989169,3.1909312821072504,6.3242471345072575,1.0
Glucose,Glucose Oxidase,36.40793578774408,53.64231197714704,6.048090437859536,1.0
Maltotriose,α-Amylase,33.069448196134,9.244953282930114,5.924379077830522,1.0
Cellulose,Cellulase (TrCel7A),28.61596967719245,2.1079694846420667,5.104987690799639,0.18991371528016932
Maltotriose,α-Amylase,40.40704976945507,37.47006531413474,5.385067044161356,1.0
Cellulose,Cellulase (TrCel7A),35.27595145282748,53.82438426871218,6.548279138738328,0.7109715686423903
Cellulose,Cellulase (TrCel7A),30.045951004713288,17.87919197326722,5.887155007868901,0.48455106703329415
Cellulose,Cellulase (TrCel7A),20.92837467308776,4.4039750676548834,5.492270716060983,0.20091993756346332
Maltotriose,α-Amylase,33.45649874931764,40.4668321667381,5.527547060638136,1.0
Polyurethane,PUase (PsEstA),36.97495703250294,2.4188712130105148,5.975751211373062,0.030293399306422372
Glucose,Glucose Oxidase,34.4601544089854,66.58607992077506,7.039873324028706,1.0
Glucose,Glucose Oxidase,29.313005705493524,42.69787514799204,5.933398125440334,1.0
Lactose,β-Galactosidase,37.714339307785735,4.224253085057432,6.7196489537770505,1.0
Cellulose,Cellulase (TrCel7A),35.84798415680019,21.028201980454043,6.50918402558443,0.6508482702795064
Maltotriose,α-Amylase,41.786539383433166,43.37134066900498,5.383877472318061,1.0
Lactose,β-Galactosidase,31.389885059966968,52.686056741375104,5.62790608729804,1.0
Avicel,Cellulase (CtCel5A),34.69784629952477,6.288733642789231,6.312855767394758,0.7586867593130886
Glucose,Glucose Oxidase,35.17349447520071,59.94974721928819,5.777241744051379,1.0
Xylan,Xylanase (TlXyn10A),33.390199985080166,34.95843530560724,6.381498829513177,1.0
Cellulose,Cellulase (TrCel7A),35.799836262502204,60.517626158509415,7.151929522266024,0.7601314585311287
Lactose,β-Galactosidase,38.01845911289282,18.00790376235444,6.487524761757811,1.0
Casein,Protease (Subtilisin),33.93884820015112,68.56924960639618,5.880712321696354,1.0
Lignin,Laccase (TrLcc1),34.06861300785024,64.99199170030799,5.421356416929131,1.0
Polyurethane,PUase (PsEstA),44.233214729133906,32.07343523082524,5.688297815690342,0.08122276257801243
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.689693358989395,56.508794397394944,6.1659500795227,1.0
Polyurethane,PUase (PsEstA),40.67332623769083,42.03532888460604,5.229165411665248,0.15321011831720266
Polyurethane,PUase (PsEstA),38.35049115297014,46.44374883666905,6.079348766951985,0.09548940867022024
Starch,α-Amylase (Bacillus),28.97527325030561,54.671463172596084,5.315455015752448,1.0
Cellulose,Cellulase (TrCel7A),28.33203199672767,23.265547822849463,5.651496825402844,0.41889043164227363
Casein,Protease (Subtilisin),22.471596607878404,10.597778534798813,6.756138953845996,1.0
Starch,α-Amylase (Bacillus),35.44708744036725,48.094431936696786,5.718301309777599,1.0
Cellulose,Cellulase (TrCel7A),30.444758456876375,19.779226954475785,5.276576394156183,0.41176962414388396
Lactose,β-Galactosidase,40.127870759750174,38.254612641138294,5.58997991289303,1.0
Avicel,Cellulase (CtCel5A),43.155546926719836,7.071889044420153,5.534511258078042,0.6156606435908704
Xylan,Xylanase (TlXyn10A),30.4037424312006,6.723966650520577,6.359417103114489,1.0
Lignin,Laccase (TrLcc1),41.71598078013852,40.673008485717666,5.747798333915812,1.0
Avicel,Cellulase (CtCel5A),32.18964637870251,3.8606456848223227,6.185653933221444,0.626162087419188
Casein,Protease (Subtilisin),32.67781066634581,20.133110855635962,6.5487151602587685,1.0
Avicel,Cellulase (CtCel5A),41.79395262699505,39.60663514216886,5.32011942101571,0.93874691414185
Xylan,Xylanase (TlXyn10A),45.316654110782025,70.19048873017339,7.193303395054496,1.0
Glucose,Glucose Oxidase,40.23941451475987,40.005115978248384,5.708962687166196,1.0
Cellulose,Cellulase (TrCel7A),37.02052618218145,61.05188820051601,6.636225861182947,0.6671583145091232
Lactose,β-Galactosidase,37.40374468599009,22.405307914696373,6.545327028713873,1.0
Lactose,β-Galactosidase,32.8663508532775,59.68026670095599,5.873119316526517,1.0
Polyurethane,PUase (PsEstA),28.1841000049346,54.889683490438756,6.175975124722009,0.16310927742881065
Cellulose,Cellulase (TrCel7A),36.446858888042236,64.90070303887822,5.332858706815885,0.8060121687978107
Casein,Protease (Subtilisin),27.35979116368562,60.842264602608275,5.0402970956587145,1.0
Lignin,Laccase (TrLcc1),41.3862452558904,31.659411761156054,6.908157634441028,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.376177099965204,45.13410074614489,6.5118329573075355,1.0
Avicel,Cellulase (CtCel5A),34.06582304094255,43.981127653237145,6.57451525604475,1.0
Lignin,Laccase (TrLcc1),32.119429317744036,7.604923830920889,6.142411451220057,1.0
Maltotriose,α-Amylase,40.71011102291703,35.65683165871752,6.399829063563589,1.0
Starch,α-Amylase (Bacillus),30.249145645397626,41.54521985714279,5.8641271559124375,1.0
Polyurethane,PUase (PsEstA),36.95200496281785,64.69782526331144,5.498925148172864,0.25756405873404625
Cellulose,Cellulase (TrCel7A),40.86173529890443,42.144248339637215,6.510905472035037,0.7017944096969023
Avicel,Cellulase (CtCel5A),32.879831277234786,33.254897663605576,6.108638402712735,0.97529529564607
Xylan,Xylanase (TlXyn10A),30.833045332620465,2.2654790681141206,6.365336558419442,1.0
Lignin,Laccase (TrLcc1),32.489419226299546,16.473892570578986,5.930095923875887,1.0
Polyurethane,PUase (PsEstA),31.81788262484549,54.618075182382455,6.998949790040438,0.0900695807056534
Glucose,Glucose Oxidase,32.25875369573404,4.662246946833347,6.710617731646107,1.0
Xylan,Xylanase (TlXyn10A),28.52180139404321,8.293848364250792,6.539000064137689,1.0
Avicel,Cellulase (CtCel5A),34.062784450513384,7.717703481599305,5.100675335224292,0.8275242621621562
Cellulose,Cellulase (TrCel7A),31.835480195056952,14.585092597948265,5.357498587462661,0.45901976409493705
Lactose,β-Galactosidase,34.258394832363635,39.5356970381638,5.791283010023713,1.0
Polyurethane,PUase (PsEstA),34.14145891937072,63.27803598773513,5.532631311958369,0.04881590145856654
Xylan,Xylanase (TlXyn10A),36.54007825048442,28.087350849223196,6.5054043070377,1.0
Avicel,Cellulase (CtCel5A),39.64940743024499,38.67142192343745,5.251022947057581,0.9987120400386104
Avicel,Cellulase (CtCel5A),34.07597614953146,16.674320397341532,5.942173179503772,1.0
Starch,α-Amylase (Bacillus),36.23665316268508,17.30718322996066,6.127821906903878,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,30.173600759167957,5.38842953990359,6.743909444890568,1.0
Polyurethane,PUase (PsEstA),36.96900191221158,28.375592769552952,5.4851258573389465,0.11758014160619766
p-Nitrophenyl-β-D-cellobioside,Cellulase,27.866358857380412,14.527327922496758,6.239310277549465,1.0
Avicel,Cellulase (CtCel5A),32.93061507603925,67.67686970287649,5.4058084935441375,1.0
PET,PETase (FAST-PETase),37.02784252678407,28.847826207397606,6.140787985952738,0.16036760155025195
Avicel,Cellulase (CtCel5A),34.08348072712173,25.10895079100829,5.388857268065123,1.0
Maltotriose,α-Amylase,38.67283595590813,54.607689794761306,5.898787998312455,1.0
Lignin,Laccase (TrLcc1),39.45302862542252,52.102318547405055,5.48263492974306,1.0
PET,PETase (FAST-PETase),39.488489104361285,52.98741355024883,6.394924974231468,0.20635631420352726
Glucose,Glucose Oxidase,30.99009246204402,45.842105799222914,6.517627438443989,1.0
Polyurethane,PUase (PsEstA),39.11586533952584,27.384538863114898,5.41578609769075,0.04787023408170389
Avicel,Cellulase (CtCel5A),35.98818986434352,57.83749084544608,5.8116696012373605,1.0
Lactose,β-Galactosidase,38.076741565467,14.776388164278762,4.993888704272792,1.0
Cellulose,Cellulase (TrCel7A),35.90583089780042,31.828335216672333,5.568754658496753,0.6382719729514909
Casein,Protease (Subtilisin),34.18077322903114,41.28986294320021,7.378016561122664,1.0
Maltotriose,α-Amylase,33.44062707843479,6.547025987813104,5.385403995030134,1.0
Xylan,Xylanase (TlXyn10A),34.45001327500141,57.63457477685867,6.069881999231873,1.0
Polyurethane,PUase (PsEstA),45.40240440042341,33.48647293514748,5.059945253243529,0.06827625953156188
Polyurethane,PUase (PsEstA),31.240543993438283,48.042253521057845,5.909706266989244,0.11300803241311302
Cellulose,Cellulase (TrCel7A),29.448272799003764,60.75227229947375,5.636123794756139,0.5835208805984662
PET,PETase (FAST-PETase),35.800929029909966,36.41773335907812,5.675190144610295,0.2063480719986055
Casein,Protease (Subtilisin),36.73871117024857,51.81204226640134,6.571164483214671,1.0
Starch,α-Amylase (Bacillus),27.981802438243648,2.86845897842992,6.2693067459106055,1.0
Lactose,β-Galactosidase,27.837809656609487,6.103450132863156,6.176886738314375,1.0
Avicel,Cellulase (CtCel5A),33.46589376314985,40.40930185294568,5.6039691704021575,1.0
Lignin,Laccase (TrLcc1),47.26495851521682,8.62368582686668,6.049392254194446,1.0
Xylan,Xylanase (TlXyn10A),41.303869058138844,57.97624160189288,6.607416444085756,1.0
Xylan,Xylanase (TlXyn10A),33.098576301892855,39.62647147859611,6.764356094157852,1.0
Maltotriose,α-Amylase,24.794645582174592,64.53575145569238,6.145248894168393,1.0
Polyurethane,PUase (PsEstA),31.825383068492723,11.473387847566773,5.9105056294046525,0.028101407231006466
Lignin,Laccase (TrLcc1),34.65719804633426,9.333219102262717,5.755774715678929,1.0
Avicel,Cellulase (CtCel5A),29.999256734860957,48.05504452608091,5.981306311352549,1.0
Starch,α-Amylase (Bacillus),33.405775135561214,22.793724984374453,6.048592276818524,1.0
Cellulose,Cellulase (TrCel7A),31.836405498587826,38.63581370602558,5.62232693136264,0.6074228931858425
Polyurethane,PUase (PsEstA),35.440317566348114,59.7686762798938,5.147840660888876,0.07023576050267855
PET,PETase (FAST-PETase),40.36197019917344,51.581559477672,5.381196145816856,0.16330645438654326
Lactose,β-Galactosidase,40.658813349254636,21.20124254521749,6.32173705867723,1.0
Lactose,β-Galactosidase,35.58357773522378,23.846269001914,6.231071437116637,1.0
Lactose,β-Galactosidase,34.52988930476606,48.60630247095188,6.215385357623912,1.0
Casein,Protease (Subtilisin),43.19845989393425,64.67034239185963,6.067703881419068,1.0
Casein,Protease (Subtilisin),30.38065607639179,9.072221716849239,5.710238844310988,1.0
Lactose,β-Galactosidase,31.60508757896077,19.785562757248726,6.197972328286909,1.0
Cellulose,Cellulase (TrCel7A),37.685882313493785,55.00433392173151,5.963356138212279,0.7555062597327968
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.90639625068914,15.639315508822035,5.751242390551568,1.0
Polyurethane,PUase (PsEstA),30.49432484992566,4.09194491175421,6.325822802736573,0.13801160524404021
Xylan,Xylanase (TlXyn10A),43.89453495495043,6.615901630947782,6.400333603452267,1.0
PET,PETase (FAST-PETase),32.12389418429285,56.771032218403896,5.995853350585375,0.13650820049986245
Casein,Protease (Subtilisin),38.50683899852063,21.30252477244808,5.0860470765232835,1.0
Polyurethane,PUase (PsEstA),30.013956690570122,61.994174940257594,5.790856449581498,0.20127664975242937
Lignin,Laccase (TrLcc1),31.578707795663558,62.579802939946426,6.003271280087637,1.0
Casein,Protease (Subtilisin),27.16251469949461,41.627317355774245,5.313061120597084,1.0
Cellulose,Cellulase (TrCel7A),40.62770207803289,13.856525955150667,5.407921590503935,0.4762007299785236
PET,PETase (FAST-PETase),32.60294083719043,9.221004373465716,6.452073965400528,0.1688991297635353
Lignin,Laccase (TrLcc1),38.17155613330778,13.607997570908712,5.57581428361244,1.0
